lat,lon,n_chargers,mean_power_kw,aadt_assigned,highway_class,lambda_k
42.29965,2.93955,2,150.0,4758.213816223636,primary,1.1895534540559092
39.546604,-6.411614,2,150.0,15944.0,motorway,3.9860000000000007
39.546604,-6.411614,2,150.0,15944.0,motorway,3.9860000000000007
42.31468,2.170948,1,7.4,659.0,primary,0.16475000000000004
41.751648,2.661705,2,10.53,7770.907963783681,secondary_link,1.9427269909459206
42.512913,-7.60507,2,10.53,1257.0,primary,0.31425000000000003
42.51294,-7.60509,2,10.53,1257.0,primary,0.31425000000000003
41.63638,-5.798451,3,40.35333333333333,713.0,trunk,0.17825000000000002
41.63635,-5.798421,3,40.35333333333333,713.0,trunk,0.17825000000000002
37.182285,-1.926424,3,40.35333333333333,2448.856426365388,primary,0.6122141065913471
42.181267,-7.115201,2,20.4,1241.7409128104955,primary,0.3104352282026239
36.758675,-5.368439,2,20.4,4292.158677506186,secondary,1.0730396693765465
38.962147,-3.304787,2,20.4,1543.0,trunk,0.38575000000000004
36.759464,-5.366913,2,20.4,4292.158677506186,secondary,1.0730396693765465
38.25235,-2.890077,2,22.0,1223.5654070043042,trunk_link,0.3058913517510761
40.19035,-0.652939,2,22.0,1790.0476467016867,primary,0.44751191167542176
40.190334,-0.652954,2,22.0,1790.0476467016867,primary,0.44751191167542176
39.06275,-0.538106,3,47.666666666666664,63430.93478539261,motorway_link,15.857733696348156
42.029976,-4.322236,3,45.666666666666664,19039.419460866968,motorway_link,4.7598548652167425
43.658215,-7.845312,3,47.666666666666664,2269.1787161151747,secondary,0.5672946790287938
39.448124,-5.318613,3,40.35333333333333,270.5910830715624,primary_link,0.06764777076789062
40.149128,-0.824358,3,47.666666666666664,781.6565975148862,secondary_link,0.1954141493787216
37.39333,-3.027261,3,47.666666666666664,17485.166531492112,motorway_link,4.371291632873029
37.393345,-3.027246,3,47.666666666666664,17485.166531492112,motorway_link,4.371291632873029
37.13281,-4.696101,3,47.666666666666664,8774.670298593472,motorway,2.1936675746483685
40.837032,-1.306684,3,47.666666666666664,888.0,trunk,0.22200000000000003
39.429363,-0.781944,3,47.666666666666664,512.0,secondary,0.12800000000000003
37.906727,-6.826462,2,22.0,3579.0,trunk,0.8947500000000002
42.977093,-9.192709,3,40.35333333333333,5970.076034812947,trunk,1.492519008703237
41.66097,-4.76665,3,40.35333333333333,10600.491021824457,trunk_link,2.6501227554561146
41.511242,-4.635934,3,40.35333333333333,18395.054585618847,motorway_link,4.598763646404712
42.442497,0.070645,3,47.666666666666664,3939.0,trunk,0.9847500000000002
41.264286,-3.928108,3,47.666666666666664,363.8888496152696,secondary,0.09097221240381742
37.446907,-7.106639,2,10.53,1811.5900921721636,secondary,0.452897523043041
37.446877,-7.106609,2,10.53,1811.5900921721636,secondary,0.452897523043041
37.096146,-4.629795,3,40.35333333333333,12311.4008708087,motorway_link,3.077850217702176
40.973923,-0.436115,3,47.666666666666664,932.4634268669324,primary,0.23311585671673318
37.195507,-2.984336,3,47.666666666666664,15563.523040146842,motorway_link,3.8908807600367115
41.306168,-0.751989,3,47.666666666666664,1458.826492094079,primary,0.3647066230235198
37.920803,-3.019239,3,47.666666666666664,919.6391419016286,secondary,0.2299097854754072
37.920834,-3.019268,3,47.333333333333336,919.6391419016286,secondary,0.2299097854754072
41.1998,-2.868469,2,22.0,4848.980809334002,primary,1.2122452023335006
41.1998,-2.868469,2,22.0,4848.980809334002,primary,1.2122452023335006
41.727154,-5.201475,2,22.0,12814.535088468188,motorway_link,3.2036337721170476
40.36934,-5.744583,2,22.0,929.0,trunk,0.23225000000000004
39.39402,-2.94376,3,47.666666666666664,458.32208597297375,secondary,0.11458052149324345
40.902954,-4.015644,3,47.666666666666664,6039.234418551736,trunk,1.509808604637934
40.618183,-3.279721,3,47.666666666666664,422.0,secondary,0.10550000000000002
40.40934,-1.436651,2,22.0,913.1907882215396,secondary,0.22829769705538494
40.40931,-1.436621,2,22.0,913.1907882215396,secondary,0.22829769705538494
40.420017,-2.922983,2,22.0,1157.7422590607923,primary,0.2894355647651981
40.420067,-2.922993,2,22.0,1157.7422590607923,primary,0.2894355647651981
37.830822,-5.242541,2,22.0,2965.570352646891,secondary_link,0.7413925881617228
42.141132,0.225176,3,40.666666666666664,494.53677370238455,secondary,0.12363419342559617
42.30573,-3.82572,3,47.666666666666664,1836.5889230267271,secondary,0.4591472307566818
39.502934,-2.873123,2,22.0,463.7924902797792,secondary,0.1159481225699448
37.04029,-2.20099,2,22.0,1849.0,trunk,0.46225000000000005
37.256317,-4.311612,2,20.0,1490.0586747872428,secondary,0.3725146686968108
41.42516,-0.495185,3,47.666666666666664,3345.0,trunk,0.8362500000000002
39.35473,-3.487565,3,47.666666666666664,28068.40036923996,motorway_link,7.017100092309992
39.35476,-3.487595,3,47.666666666666664,28068.40036923996,motorway_link,7.017100092309992
37.212097,-3.618852,2,22.0,30313.967082860385,primary,7.578491770715097
37.212097,-3.618852,2,22.0,30313.967082860385,primary,7.578491770715097
37.212097,-3.618852,2,22.0,30313.967082860385,primary,7.578491770715097
40.671356,-0.704186,3,47.666666666666664,229.5430544604258,secondary,0.05738576361510646
42.055267,-6.626758,3,47.666666666666664,254.6335680687349,secondary,0.06365839201718373
42.05438,-6.629442,3,47.666666666666664,254.6335680687349,secondary,0.06365839201718373
39.397346,-2.943331,2,22.0,458.32208597297375,secondary,0.11458052149324345
42.539116,-6.520385,2,22.0,1771.8914598004296,secondary,0.4429728649501075
40.48385,-5.993938,2,22.0,1125.6502895674164,secondary,0.28141257239185413
38.18487,-3.684292,2,60.0,30898.0,motorway,7.724500000000001
42.2914,-3.706975,1,22.0,43366.0,motorway,10.841500000000003
37.092716,-4.39623,3,47.666666666666664,20200.755341173455,motorway_link,5.050188835293365
42.53862,-6.520634,2,22.0,1771.8914598004296,secondary,0.4429728649501075
39.27468,-0.3808,2,22.0,6020.439707441747,secondary,1.5051099268604369
37.44439,-4.274673,2,22.0,726.7997498572555,secondary,0.1816999374643139
37.999584,-4.455086,2,22.0,2792.228826232361,secondary,0.6980572065580903
42.54272,-2.78494,2,22.0,6647.0,trunk,1.6617500000000005
40.996014,-4.022842,2,22.0,3395.0,trunk,0.8487500000000001
38.191967,-1.334798,2,60.0,5496.461526278278,primary,1.3741153815695697
42.834183,-1.666381,3,47.666666666666664,356.55162213921386,trunk_link,0.08913790553480348
42.834167,-1.666352,3,47.666666666666664,356.55162213921386,trunk_link,0.08913790553480348
38.09519,-4.867708,2,22.0,8417.0,trunk,2.1042500000000004
36.785168,-3.894651,2,22.0,6098.629992344851,primary,1.524657498086213
40.24769,0.275207,2,20.4,5544.0,trunk,1.3860000000000001
37.04027,-2.20097,2,22.0,1849.0,trunk,0.46225000000000005
38.2703,-4.32381,2,22.0,2089.0,trunk,0.52225
42.82372,-2.772644,3,47.153333333333336,10403.832732162296,motorway_link,2.600958183040575
37.094368,-3.392803,2,22.0,8403.518964626553,secondary_link,2.1008797411566387
37.0944,-3.392903,2,22.0,8403.518964626553,secondary_link,2.1008797411566387
37.195522,-2.984321,2,22.0,15563.523040146842,motorway_link,3.8908807600367115
42.227318,1.759383,2,22.0,665.3723048478752,secondary,0.1663430762119688
42.22735,1.759393,2,60.0,665.3723048478752,secondary,0.1663430762119688
43.56554,-6.150757,2,60.0,3362.0,trunk,0.8405000000000001
43.565575,-6.150712,2,22.0,3362.0,trunk,0.8405000000000001
41.75518,0.91695,3,40.333333333333336,11044.219940342637,primary,2.7610549850856594
37.920834,-3.019268,3,47.333333333333336,919.6391419016286,secondary,0.2299097854754072
42.36835,3.157236,2,60.0,1904.539450413114,primary_link,0.4761348626032786
41.614574,2.303724,2,60.0,40711.05330021426,trunk_link,10.177763325053567
41.33827,-1.222342,2,21.0,2122.0,trunk,0.5305000000000001
41.3383,-1.222312,2,60.0,2122.0,trunk,0.5305000000000001
41.57641,-0.645332,2,20.0,5644.24414569863,trunk_link,1.4110610364246576
41.493866,-2.536596,2,22.0,73.0,trunk,0.018250000000000002
41.493896,-2.536626,2,60.0,73.0,trunk,0.018250000000000002
41.619133,-0.783676,2,21.0,8887.047232598268,trunk,2.221761808149567
37.63316,-3.531271,2,21.0,3621.254846515674,secondary_link,0.9053137116289186
42.538612,-6.520638,2,21.0,1771.8914598004296,secondary,0.4429728649501075
41.980896,3.167833,2,11.0,5001.517804820104,primary,1.2503794512050264
41.983215,3.194437,2,11.0,5001.517804820104,primary_link,1.2503794512050264
39.902252,-0.124556,2,22.0,4234.001250713723,secondary,1.058500312678431
39.90216,-0.12432,3,47.666666666666664,4234.001250713723,secondary,1.058500312678431
37.256317,-4.311612,2,20.0,1490.0586747872428,secondary,0.3725146686968108
40.21257,-6.799814,2,21.0,659.5046086081732,secondary,0.16487615215204332
40.21257,-6.799814,2,21.0,659.5046086081732,secondary,0.16487615215204332
41.1303,-3.81234,2,21.0,2427.0,trunk,0.6067500000000001
41.130302,-3.812343,2,21.0,2427.0,trunk,0.6067500000000001
41.483204,-3.524192,2,22.0,224.3171374969412,secondary,0.05607928437423531
42.587833,-2.96302,2,21.0,550.4632534870443,secondary,0.1376158133717611
42.587563,-2.963001,2,21.0,550.4632534870443,secondary,0.1376158133717611
41.473686,-1.473531,2,21.0,26745.794346146457,motorway_link,6.686448586536615
40.990242,0.929244,2,22.0,4103.10981178893,primary_link,1.0257774529472325
40.99024,0.929253,2,22.0,4103.10981178893,primary_link,1.0257774529472325
41.492058,1.848557,2,60.0,18453.770398331704,primary,4.613442599582927
41.491997,1.848587,2,22.0,18453.770398331704,primary,4.613442599582927
41.492126,1.848447,2,22.0,18453.770398331704,primary,4.613442599582927
41.49209,1.848522,2,60.0,18453.770398331704,primary,4.613442599582927
42.905983,-1.09199,2,21.0,614.7077053031702,primary,0.15367692632579258
39.035137,-4.187645,2,60.0,3481.0,trunk,0.8702500000000001
41.57644,-0.645362,2,60.0,5644.24414569863,trunk_link,1.4110610364246576
43.297897,-4.79551,3,47.666666666666664,882.1103347018679,secondary,0.22052758367546704
43.35438,-5.125272,3,47.666666666666664,2323.107805612016,primary,0.580776951403004
41.228848,0.547975,3,40.666666666666664,1171.8489032019638,primary_link,0.292962225800491
41.228848,0.547975,3,40.666666666666664,1171.8489032019638,primary_link,0.292962225800491
42.407925,0.395056,3,47.666666666666664,310.5906087713097,secondary_link,0.07764765219282743
38.96264,-2.744697,2,22.0,98.43671660458416,secondary,0.024609179151146045
38.96264,-2.744697,2,22.0,98.43671660458416,secondary,0.024609179151146045
42.517742,0.851018,2,11.0,473.84703227385194,secondary_link,0.118461758068463
42.752377,-0.51557,2,150.0,1091.0,trunk,0.27275000000000005
42.75243,-0.515603,2,21.0,1091.0,trunk,0.27275000000000005
43.3879,-4.398196,2,60.0,4920.0,trunk,1.2300000000000002
43.38797,-4.398296,2,21.0,4920.0,trunk,1.2300000000000002
43.38792,-4.398216,2,21.0,4920.0,trunk,1.2300000000000002
43.21111,-2.785833,3,47.666666666666664,4112.0,trunk,1.0280000000000002
40.616013,0.220091,2,21.0,888.2836401207211,secondary,0.2220709100301803
42.86398,-2.32148,3,47.666666666666664,13030.913815550764,motorway_link,3.257728453887692
37.27477,-4.4885,2,21.0,16190.0,motorway,4.0475
41.210423,1.14154,2,21.0,3435.780635688844,secondary,0.8589451589222112
41.32068,0.880247,2,60.0,1133.5044454716008,secondary,0.28337611136790025
40.127174,-5.666095,2,21.0,410.58593218956474,secondary,0.1026464830473912
40.127193,-5.666115,2,60.0,410.58593218956474,secondary,0.1026464830473912
37.873596,-6.784577,2,22.0,1688.0,trunk,0.4220000000000001
43.30187,-4.818385,2,60.0,882.1103347018679,secondary,0.22052758367546704
43.30187,-4.818396,2,21.0,882.1103347018679,secondary,0.22052758367546704
43.301865,-4.818397,2,21.0,882.1103347018679,secondary,0.22052758367546704
43.31329,-1.876663,2,150.0,3277.799883852915,primary,0.8194499709632288
38.016953,-4.381176,2,21.0,18565.0,motorway,4.64125
42.751392,-0.514231,2,11.0,1091.0,trunk,0.27275000000000005
39.5887,-0.32867,2,150.0,7313.258218004839,secondary,1.82831455450121
41.552902,0.707321,2,60.0,1743.1947578781371,secondary,0.4357986894695343
39.88183,-2.6655,2,235.0,2563.4803556377283,secondary,0.6408700889094322
39.881874,-2.665506,2,235.0,2563.4803556377283,secondary,0.6408700889094322
39.88196,-2.665708,2,235.0,2563.4803556377283,secondary,0.6408700889094322
39.881947,-2.665634,2,235.0,2563.4803556377283,secondary,0.6408700889094322
42.34644,1.42802,3,47.666666666666664,14991.0,primary,3.747750000000001
41.817673,0.729459,2,60.0,1771.4525248792336,primary,0.44286313121980847
41.623657,2.294769,2,60.0,40711.05330021426,trunk_link,10.177763325053567
42.233963,2.865326,2,60.0,2670.786711717657,primary_link,0.6676966779294145
42.233955,2.865366,2,22.0,2670.786711717657,primary_link,0.6676966779294145
42.23396,2.865345,2,22.0,2670.786711717657,primary_link,0.6676966779294145
41.532127,2.298231,2,150.0,16078.710133500095,secondary,4.019677533375025
38.135082,-6.694215,2,21.0,1509.0,trunk,0.3772500000000001
42.233994,2.865244,2,22.0,2670.786711717657,primary_link,0.6676966779294145
42.22833,1.75928,2,22.0,665.3723048478752,secondary,0.1663430762119688
41.966156,3.229771,2,150.0,2336.1071263492754,secondary,0.5840267815873189
41.532127,2.298231,2,150.0,16078.710133500095,secondary,4.019677533375025
41.823563,2.97695,2,22.0,36748.59880904104,motorway_link,9.187149702260262
40.1912,-0.654746,2,22.0,1790.0476467016867,primary,0.44751191167542176
41.827785,2.95341,2,16.47,36748.59880904104,motorway,9.187149702260262
42.751373,-0.514201,2,11.0,1091.0,trunk,0.27275000000000005
37.18494,-1.925834,3,47.333333333333336,2448.856426365388,primary,0.6122141065913471
36.75901,-5.364722,2,22.0,4292.158677506186,secondary,1.0730396693765465
37.39342,-3.028232,3,47.333333333333336,17485.166531492112,motorway_link,4.371291632873029
36.758976,-5.364647,2,22.0,4292.158677506186,secondary,1.0730396693765465
41.29184,-0.324206,2,22.0,1302.0147559591371,primary,0.3255036889897843
37.393394,-3.027175,3,47.333333333333336,17485.166531492112,motorway_link,4.371291632873029
39.429295,-0.782346,2,60.0,512.0,secondary,0.12800000000000003
42.291412,0.529632,2,21.0,386.4122461187091,secondary_link,0.09660306152967729
42.2915,0.529579,2,21.0,386.4122461187091,secondary_link,0.09660306152967729
42.91081,-2.714195,3,47.333333333333336,3400.2222264358443,trunk_link,0.8500555566089611
42.374264,-7.416933,2,21.0,1356.4464535543648,primary_link,0.33911161338859125
42.28934,2.363885,2,21.0,2685.5345669561543,primary,0.6713836417390388
38.644955,-3.452582,2,21.0,2546.4884852769246,secondary_link,0.6366221213192312
42.52106,0.835559,2,21.0,473.84703227385194,secondary,0.118461758068463
42.49904,0.819656,2,21.0,473.84703227385194,secondary,0.118461758068463
37.138428,-1.839949,3,47.333333333333336,1050.4398705783192,secondary,0.26260996764457983
41.666157,1.210056,2,300.0,32813.70275115788,motorway_link,8.203425687789471
41.666103,1.210087,2,300.0,32813.70275115788,motorway_link,8.203425687789471
41.666195,1.21003,2,300.0,32813.70275115788,motorway_link,8.203425687789471
38.17676,-3.775358,2,60.0,30613.0,motorway,7.653250000000002
38.17689,-3.775363,2,150.0,30613.0,motorway,7.653250000000002
42.35262,3.109008,2,60.0,9784.0,primary,2.4460000000000006
39.21313,-1.725256,2,150.0,1220.7234379536997,primary,0.305180859488425
39.21313,-1.725256,2,150.0,1220.7234379536997,primary,0.305180859488425
42.97533,-3.685164,2,30.0,243.50939394763316,secondary,0.06087734848690829
42.975304,-3.685147,2,11.0,243.50939394763316,secondary,0.06087734848690829
39.502934,-2.873123,2,22.0,463.7924902797792,secondary,0.1159481225699448
38.147655,-2.30088,2,60.0,424.85788085592327,secondary_link,0.10621447021398084
38.147614,-2.300963,2,21.0,424.85788085592327,secondary_link,0.10621447021398084
37.910744,-6.820398,2,22.0,3579.0,trunk,0.8947500000000002
41.09063,0.644103,2,60.0,6366.0,trunk,1.5915000000000001
41.09065,0.644013,2,21.0,6366.0,trunk,1.5915000000000001
41.073242,-4.153446,1,4.3,2158.31655359924,primary,0.53957913839981
41.66624,1.209982,2,22.0,32813.70275115788,motorway_link,8.203425687789471
37.60982,-4.739446,2,22.0,1610.896544223606,secondary_link,0.40272413605590157
39.67629,-0.321234,2,22.0,27017.0,motorway,6.754250000000001
41.283382,-0.325977,2,60.0,1302.0147559591371,primary,0.3255036889897843
41.355637,-4.548165,2,150.0,914.138176676908,secondary,0.22853454416922703
41.088474,-6.002487,2,150.0,916.0635145055604,secondary,0.22901587862639017
41.08843,-6.002566,2,21.0,916.0635145055604,secondary,0.22901587862639017
42.437866,-2.4479,2,22.0,10881.993532719162,primary,2.7204983831797906
42.32164,2.47913,3,47.666666666666664,2681.82979172716,primary,0.6704574479317902
43.57452,-6.238355,2,60.0,6215.580325699528,motorway_link,1.5538950814248822
41.840675,-2.043714,2,60.0,7024.0,trunk,1.7560000000000002
43.57452,-6.238355,2,60.0,6215.580325699528,motorway_link,1.5538950814248822
41.8407,-2.043744,2,21.0,7024.0,trunk,1.7560000000000002
43.38795,-4.398246,2,21.0,4920.0,trunk,1.2300000000000002
43.38792,-4.398217,2,21.0,4920.0,trunk,1.2300000000000002
41.47038,-2.530493,2,60.0,1680.4717947364252,primary,0.42011794868410635
40.67152,-0.70409,3,47.666666666666664,229.5430544604258,secondary,0.05738576361510646
42.316563,2.105661,2,100.0,659.0,primary,0.16475000000000004
41.552834,0.707236,2,22.0,1743.1947578781371,secondary,0.4357986894695343
41.82803,0.31121,3,47.666666666666664,825.0,trunk,0.20625000000000002
37.644176,-4.695302,2,22.0,3616.0,trunk,0.9040000000000001
38.129105,-4.900421,2,22.0,8417.0,trunk,2.1042500000000004
42.17304,-1.698983,2,150.0,2540.1476706042968,trunk,0.6350369176510743
42.32394,2.047492,2,150.0,659.0,primary,0.16475000000000004
42.181194,-7.114816,2,22.0,1241.7409128104955,primary,0.3104352282026239
42.95651,-6.093222,2,11.0,2527.012934561677,primary,0.6317532336404194
42.956512,-6.093217,2,11.0,2527.012934561677,primary,0.6317532336404194
41.488125,-1.379997,2,300.0,8139.248686746034,primary,2.0348121716865086
40.810665,-3.769095,3,47.666666666666664,2525.8904266021373,secondary,0.6314726066505344
43.166306,-2.595696,3,47.666666666666664,10633.332550743817,motorway_link,2.6583331376859545
42.289,3.2742,1,7.4,3959.692263020352,primary,0.9899230657550881
42.289,3.2742,1,7.4,3959.692263020352,primary,0.9899230657550881
42.289,3.2742,1,7.4,3959.692263020352,primary,0.9899230657550881
42.289,3.2742,1,7.4,3959.692263020352,primary,0.9899230657550881
41.483204,-3.524192,2,22.0,224.3171374969412,secondary,0.05607928437423531
41.902885,2.8037,4,100.0,8022.762004065148,primary,2.005690501016287
36.818085,-5.743202,2,22.0,5061.577910936304,primary,1.2653944777340762
42.058723,2.241705,4,100.0,8629.38403090517,motorway_link,2.157346007726293
42.563484,1.093337,6,48.0,897.4817992239264,primary_link,0.22437044980598164
42.60296,0.52277,2,22.0,660.4474302457567,primary,0.1651118575614392
39.56416,-5.743659,2,50.0,14422.0,primary_link,3.6055
43.54001,-7.06311,6,22.0,2819.7440224501793,trunk,0.7049360056125449
37.898064,-6.566156,2,22.0,6166.0,trunk,1.5415
42.844666,-8.904166,2,22.0,2216.3083281220265,secondary,0.5540770820305067
41.559,-4.870671,4,68.0,46904.32362922331,motorway_link,11.72608090730583
43.540607,-7.065159,2,100.0,2819.7440224501793,trunk,0.7049360056125449
41.6569,1.0791,2,25.0,7296.626059182219,primary_link,1.8241565147955552
40.60678,-6.824496,20,270.0,1682.5681184702023,trunk,0.4206420296175506
42.427654,-2.4182,4,43.0,4574.999972810571,secondary,1.1437499932026431
42.42331,-2.421397,4,43.0,4386.041817341417,secondary,1.0965104543353545
42.422516,-2.418335,4,43.0,4386.041817341417,secondary_link,1.0965104543353545
38.9721,-0.59416,2,150.0,28730.0,motorway,7.182500000000001
41.429276,0.971574,6,73.66666666666667,3451.0,primary,0.8627500000000001
38.536633,-0.180254,2,22.0,5376.979580739008,secondary,1.3442448951847523
41.81517,0.118404,1,50.0,2380.104347596547,primary,0.5950260868991368
41.36872,2.01794,2,3.6,46380.22358313755,primary,11.59505589578439
41.33042,1.9177,2,11.8,1987.743223034884,secondary,0.49693580575872115
40.450523,-3.335306,2,22.0,14929.52793713804,secondary,3.7323819842845105
41.07173,-5.56776,2,22.0,1114.5872372821448,secondary,0.27864680932053626
41.508003,2.111322,2,3.6,113817.11896783556,motorway_link,28.454279741958892
42.444614,1.132582,4,101.0,897.4817992239264,primary,0.22437044980598164
40.443848,-3.37123,4,22.0,22029.043095244568,secondary,5.507260773811144
41.789597,1.898091,6,350.0,34607.475241713444,motorway,8.651868810428363
39.916893,-2.798337,6,350.0,4641.72713354275,primary,1.1604317833856876
41.665916,0.557828,2,50.0,4244.051399441461,primary,1.0610128498603657
43.393307,-3.746853,6,22.0,29591.63980961731,motorway_link,7.39790995240433
38.912712,-0.552714,2,22.0,9355.412401340973,primary,2.3388531003352435
36.974392,-3.556504,6,22.0,769.0,primary,0.19225000000000003
41.66423,2.2692795,18,111.25,39158.849124936,trunk,9.789712281234003
42.70036,0.800314,2,22.0,1225.3544069899428,primary,0.3063386017474858
41.553253,-1.20948,1,50.0,30203.08267346808,motorway_link,7.550770668367021
37.19778,-4.7971,10,330.0,8305.412353531257,motorway_link,2.0763530883828145
39.733658,-0.823656,2,115.0,212.52062318170695,secondary,0.05313015579542675
39.17104,-5.047223,2,90.0,532.2154762130492,trunk_link,0.1330538690532623
39.2092,-7.165317,2,100.0,608.3668400073911,primary,0.15209171000184782
42.141544,-8.461906,2,300.0,19863.185441700636,motorway_link,4.965796360425159
41.785076,-5.323326,8,80.5,16742.51275265191,motorway_link,4.185628188162978
41.773834,-5.311668,8,80.5,16781.0,motorway,4.195250000000001
40.409492,-4.49336,2,90.0,2647.0,secondary,0.6617500000000001
39.517178,-1.674506,2,100.0,2322.0,trunk,0.5805000000000001
42.02973,-7.18056,10,330.0,365.0,trunk,0.09125000000000001
39.49305,-0.6805213,1,120.0,8088.099730824656,secondary,2.0220249327061643
38.942486,-0.4442007,1,120.0,4799.561597650833,secondary,1.1998903994127086
38.71929,-0.6607552,1,50.0,3146.8271568014356,secondary,0.786706789200359
39.92287,-0.1972711,1,22.0,24039.271017864383,motorway_link,6.009817754466097
38.626427,-0.6731486,1,100.0,3233.3451154191252,secondary,0.8083362788547815
39.036827,-0.658798,1,100.0,4883.267951820332,secondary,1.2208169879550832
37.21376,-1.897869,8,230.0,13781.440249290334,motorway_link,3.445360062322584
41.51103,2.401058,2,23.0,39498.67484095768,primary,9.874668710239423
41.152386,1.216997,2,22.0,5257.30302618342,secondary,1.3143257565458555
41.748814,1.861665,2,38.5,11933.935960721168,primary,2.9834839901802925
41.75207,1.861258,2,38.5,11933.935960721168,primary,2.9834839901802925
41.526085,2.394125,2,38.5,132260.8408746505,motorway_link,33.06521021866263
41.15287,1.213909,2,22.0,4786.69545120857,secondary,1.1966738628021427
41.511166,2.400972,2,22.0,39498.67484095768,primary,9.874668710239423
41.151882,1.214421,2,22.0,4786.69545120857,secondary,1.1966738628021427
41.752758,1.872272,2,22.0,5119.075994453357,secondary,1.2797689986133396
41.75166,1.876798,2,18.0,5119.075994453357,secondary,1.2797689986133396
41.848434,2.388389,2,22.0,11656.148019250117,secondary,2.9140370048125295
42.308895,3.013139,2,12.8,2067.2627314500123,secondary,0.5168156828625031
42.31046,3.012,4,22.0,2067.2627314500123,secondary,0.5168156828625031
41.377373,1.163606,2,38.5,4401.0,trunk,1.1002500000000002
41.375767,1.163327,4,38.5,2457.3447353950587,trunk_link,0.6143361838487648
40.77003,0.654832,2,22.0,15050.0,primary,3.7625
41.899857,1.879304,2,22.0,39748.08032569952,motorway_link,9.937020081424881
41.898224,1.876346,2,22.0,39748.08032569952,motorway,9.937020081424881
41.790073,2.78033,2,22.0,13412.924979542277,primary,3.3532312448855692
40.991882,0.92141,2,38.5,13739.214191193734,motorway_link,3.434803547798434
41.009315,0.912715,2,38.5,4103.10981178893,primary,1.0257774529472325
41.02096,0.83128,2,22.0,4658.469867750707,primary_link,1.164617466937677
40.98877,0.924508,2,22.0,36440.0,motorway,9.110000000000001
40.98882,0.913775,2,22.0,36440.0,motorway,9.110000000000001
41.830772,1.750017,2,22.0,13369.67885331151,primary,3.342419713327878
41.835037,1.76336,2,22.0,5734.939612278746,secondary,1.4337349030696867
41.814617,1.760016,2,22.0,13369.67885331151,primary_link,3.342419713327878
41.2622,1.171821,2,22.0,17789.81441956758,motorway_link,4.447453604891897
41.261284,1.165329,2,38.5,5312.790169733125,primary,1.3281975424332815
41.980637,2.309591,2,22.0,9008.225727274666,motorway_link,2.252056431818667
41.83543,2.279463,2,17.0,14639.840996220672,secondary,3.6599602490551684
41.838024,2.280819,2,22.0,14639.840996220672,secondary,3.6599602490551684
41.57556,0.517052,4,104.25,2203.8700345305747,secondary,0.5509675086326438
41.837803,2.807591,2,22.0,5609.4870442372,secondary,1.4023717610593005
41.835743,2.808608,2,22.0,5609.4870442372,secondary,1.4023717610593005
41.838642,2.808712,2,22.0,5609.4870442372,secondary,1.4023717610593005
41.750248,1.9033,2,22.0,4433.3195573561,secondary,1.108329889339025
41.285545,1.721297,2,22.0,51276.50988197127,motorway_link,12.81912747049282
40.956844,0.315549,2,38.5,325.6571413034612,secondary,0.08141428532586531
41.182938,0.566697,2,22.0,1171.8489032019638,primary_link,0.292962225800491
41.188507,0.567002,2,38.5,1171.8489032019638,primary_link,0.292962225800491
41.923798,2.322932,2,7.0,63224.8143662092,motorway,15.806203591552302
41.824203,1.898686,2,22.0,34607.475241713444,motorway_link,8.651868810428363
41.82701,1.892525,2,22.0,34607.475241713444,motorway,8.651868810428363
41.665222,1.860236,2,22.0,14809.64022829405,trunk,3.702410057073513
38.75194,-0.0419404,1,80.0,2253.531526142636,secondary,0.5633828815356591
41.72218,0.123366,1,22.0,1792.6124910909905,primary,0.44815312277274766
40.350296,-4.021446,2,22.0,6204.4469942086525,secondary,1.5511117485521633
40.77454,-4.20803,2,7.4,5820.0,trunk,1.455
41.722225,0.123368,1,22.0,1792.6124910909905,primary,0.44815312277274766
43.40588,-2.9311845,4,71.0,1611.752249925229,secondary,0.4029380624813073
39.848877,-0.5021599,1,150.0,4685.614470870839,primary,1.17140361771771
41.89336,2.801601,2,22.0,10163.979595069028,primary,2.5409948987672575
39.82115,-0.242514,2,86.0,4052.683324723347,secondary,1.013170831180837
38.159927,-0.8048508,1,60.0,35099.635455573814,motorway_link,8.774908863893456
43.03097,-3.87756,4,61.0,466.4454504659082,primary,0.11661136261647707
41.56129,1.961273,2,46.5,27028.25566132371,motorway_link,6.757063915330928
43.543472,-6.84517,8,250.0,7941.838836360531,motorway_link,1.985459709090133
40.991314,-5.64365,2,150.0,24700.0,trunk,6.175000000000001
42.28701,-7.859841,2,150.0,8559.099464139588,primary,2.1397748660348976
42.391743,-4.474476,8,190.0,2002.2785627387784,motorway_link,0.5005696406846947
39.751472,-0.22024,2,115.0,3294.0,trunk,0.8235000000000001
39.28478,-1.47229,2,90.0,1477.0,primary,0.3692500000000001
41.371788,2.1786833,1,14.8,14652.493216237526,secondary_link,3.6631233040593822
42.46323,-7.580483,1,44.0,980.1466087714972,trunk_link,0.24503665219287432
39.77085,-4.0701504,1,44.0,1250.6138829223198,secondary,0.31265347073058
42.410637,2.8761978,1,150.0,6228.012142649737,primary,1.5570030356624345
43.32707,-1.8705606,1,50.0,1406.0161505206777,secondary,0.35150403763016946
41.66799,2.7556107,1,120.0,6551.130047037712,secondary_link,1.6377825117594282
42.716457,-8.301238,2,180.0,6048.0,motorway,1.5120000000000005
